ID,Function,Function Description,Category ID,Category,Category Description,Subcategory ID,Subcategory Description,Implementation Example,In Scope? ,Owner,Stakeholders,Auditor,NIST 800-53 Control Ref,Test Procedure(s),Observation Date,Observations,Actual Score,Minimum Target,Desired Target,Gap to Minimum Target,Testing Status,Action Plan,Artifact Name,Linked Artifact URL,,Drop down values: In Scope?,Drop down values: Testing Status
ID.AM-08 Ex3,IDENTIFY (ID),The organization's current cybersecurity risks are understood,ID.AM,Asset Management (ID.AM),"Assets (e.g., data, hardware, software, systems, facilities, services, people) that enable the organization to achieve business purposes are identified and managed consistent with their relative importance to organizational objectives and the organization's risk strategy",ID.AM-08,"Systems, hardware, software, services, and data are managed throughout their life cycles","Ex3: Identify unofficial uses of technology to meet mission objectives (i.e., shadow IT)",Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"CM-09,CM-13,MA-02,MA-06,PL-02,PM-22,PM-23,SA-03,SA-04,SA-08,SA-22,SI-12,SI-18,SR-05,SR-12","1. Inquiry: CISO, Business Owners, 2. Inspect shadow IT process, 3. Analyze cloud access logs",18-May,IT manages core systems but processes to identify and govern shadow IT are immature. Business units procure cloud services without involving IT.,2.5,5,6,2.5,  In Progress  ,,,,,,
ID.IM-01 Ex1,IDENTIFY (ID),The organization's current cybersecurity risks are understood,ID.IM,Improvement (ID.IM),"Improvements to organizational cybersecurity risk management processes, procedures and activities are identified across all CSF Functions",ID.IM-01,Improvements are identified from evaluations,Ex1: Perform self-assessments of critical services that take current threats and TTPs into consideration,Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"AC-01,AT-01,AU-01,CA-01,CA-02,CA-05,CA-07,CA-08,CM-01,CP-01,CP-02,IA-01,IR-01,IR-04,IR-08,MA-01,MP-01,PE-01,PL-01,PL-02,PM-01,PS-01,PT-01,RA-01,RA-03,RA-05,RA-07,SA-01,SA-08,SA-11,SA-17(06),SC-01,SI-01,SI-02,SI-04,SR-01,SR-05","1. Inquiry: CISO, 2. Inspect risk assessment methodology, 3. Inspect sample of risk assessments",18-May,Annual risk assessments identify generic gaps. But real-world threat simulations of critical systems to find improvements are not performed.,3.5,5,7,1.5,  In Progress  ,,,,,,
ID.IM-02 Ex6,IDENTIFY (ID),The organization's current cybersecurity risks are understood,ID.IM,Improvement (ID.IM),"Improvements to organizational cybersecurity risk management processes, procedures and activities are identified across all CSF Functions",ID.IM-02,"Improvements are identified from security tests and exercises, including those done in coordination with suppliers and relevant third parties",Ex6: Collect and analyze performance metrics using security tools and services to inform improvements to the cybersecurity program,Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"AC-01,AT-01,AU-01,CA-01,CA-02,CA-05,CA-07,CA-08,CM-01,CP-01,CP-02,CP-04,IA-01,IR-01,IR-03,IR-04,IR-08,MA-01,MP-01,PE-01,PL-01,PL-02,PM-01,PM-04,PM-31,PS-01,PT-01,RA-01,RA-03,RA-05,RA-07,SA-01,SA-08,SA-11,SC-01,SI-01,SI-02,SI-04,SR-01,SR-05","1. Inquiry: CISO, 2. Inspect KPIs, 3. Inspect KPI review meeting agenda/slides/minutes",18-May,"Some security tools like SIEM generate metrics. But these are not systematically reviewed to enhance processes, tech, and skills.",3,5,7,2,  In Progress  ,,,,,,
ID.IM-03 Ex3,IDENTIFY (ID),The organization's current cybersecurity risks are understood,ID.IM,Improvement (ID.IM),"Improvements to organizational cybersecurity risk management processes, procedures and activities are identified across all CSF Functions",ID.IM-03,"Improvements are identified from execution of operational processes, procedures, and activities",Ex3: Use metrics to assess operational cybersecurity performance over time,Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"AC-01,AT-01,AU-01,CA-01,CA-02,CA-05,CA-07,CA-08,CM-01,CP-01,CP-02,IA-01,IR-01,IR-04,IR-08,MA-01,MP-01,PE-01,PL-01,PL-02,PM-01,PM-04,PM-31,PS-01,PT-01,RA-01,RA-03,RA-05,RA-07,SA-01,SA-04,SA-08,SA-11,SC-01,SI-01,SI-02,SI-04,SR-01,SR-05","1. Inquiry: CISO, 2. Inspect KRIs, 3. Inspect sample of KRI reports",18-May,Key risk indicators have been defined. But the data is not consistently captured and evaluated to drive maturity.,4,5,7,1,  In Progress  ,,,,,,
ID.IM-04 Ex1,IDENTIFY (ID),The organization's current cybersecurity risks are understood,ID.IM,Improvement (ID.IM),"Improvements to organizational cybersecurity risk management processes, procedures and activities are identified across all CSF Functions",ID.IM-04,"Incident response plans and other cybersecurity plans that affect operations are established, communicated, maintained, and improved","Ex1: Establish contingency plans (e.g., incident response, business continuity, disaster recovery) for responding to and recovering from adverse events that can interfere with operations, expose confidential information, or otherwise endanger the organization's mission and viability",Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"CP-02,IR-08,PL-02,SR-02","1. Inquiry: CISO, 2. Inspect IR plan, 3. Inspect BCP, 4. Inspect DRP",18-May,"IR, BCP, and DRP plans exist. But they are not comprehensive, current, or fully tested. Critical data, systems, RTOs/RPOs unclear.",3.5,5,7,1.5,  In Progress  ,,,,,,
ID.RA-01 Ex1,IDENTIFY (ID),The organization's current cybersecurity risks are understood,ID.RA,Risk Assessment (ID.RA),"The cybersecurity risk to the organization, assets, and individuals is understood by the organization",ID.RA-01,"Vulnerabilities in assets are identified, validated, and recorded",Ex1: Use vulnerability management technologies to identify unpatched and misconfigured software,Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"CA-02,CA-07,CA-08,RA-03,RA-05,SA-11(02),SA-15(07),SA-15(08),SI-04,SI-05","1. Inquiry: CISO, 2. Inspect vulnerability scan configs, 3. Inspect vulnerability reports",18-May,"VM scanning occurs periodically. But coverage is limited to servers. Desktops, mobile devices, containers are not consistently scanned.",4,5,7,1,  In Progress  ,,,,,,
ID.RA-02 Ex1,IDENTIFY (ID),The organization's current cybersecurity risks are understood,ID.RA,Risk Assessment (ID.RA),"The cybersecurity risk to the organization, assets, and individuals is understood by the organization",ID.RA-02,Cyber threat intelligence is received from information sharing forums and sources,Ex1: Configure cybersecurity tools and technologies with detection or response capabilities to securely ingest cyber threat intelligence feeds,Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"PM-15,PM-16,SI-05","1. Inquiry: CISO, 2. Inspect threat intel requirements, 3. Observe threat intel ingestion",18-May,Some threat intel is received from a paid provider. But it is not integrated into detection and response workflows and tools.,3,5,7,2,  In Progress  ,,,,,,
ID.RA-03 Ex3,IDENTIFY (ID),The organization's current cybersecurity risks are understood,ID.RA,Risk Assessment (ID.RA),"The cybersecurity risk to the organization, assets, and individuals is understood by the organization",ID.RA-03,Internal and external threats to the organization are identified and recorded,Ex3: Implement processes for identifying internal threat actors,Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"PM-12,PM-16,RA-03,SI-05","1. Inquiry: CISO, Legal, 2. Inspect insider threat policy, 3. Inspect sample of insider investigations",18-May,External threats like nation-states and cybercrime are considered. But insider threats from employees and partners are not well understood.,3.5,5,7,1.5,  In Progress  ,,,,,,
ID.RA-04 Ex2,IDENTIFY (ID),The organization's current cybersecurity risks are understood,ID.RA,Risk Assessment (ID.RA),"The cybersecurity risk to the organization, assets, and individuals is understood by the organization",ID.RA-04,Potential impacts and likelihoods of threats exploiting vulnerabilities are identified and recorded,"Ex2: Enumerate the potential business impacts of unauthorized access to the organization's communications, systems, and data processed in or by those systems",Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"PM-09,PM-11,RA-02,RA-03,RA-08,RA-09","1. Inquiry: CISO, Business Owners, 2. Inspect BIA, 3. Inspect sample of risk scenarios",18-May,"Technical impacts of threats are sometimes captured informally. But business impacts to reputation, revenue, operations are not rigorously analyzed.",3,5,7,2,  In Progress  ,,,,,,
ID.RA-05 Ex1,IDENTIFY (ID),The organization's current cybersecurity risks are understood,ID.RA,Risk Assessment (ID.RA),"The cybersecurity risk to the organization, assets, and individuals is understood by the organization",ID.RA-05,"Threats, vulnerabilities, likelihoods, and impacts are used to understand inherent risk and inform risk response prioritization",Ex1: Develop threat models to better understand risks to the data and identify appropriate risk responses,Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"PM-16,RA-02,RA-03,RA-07","1. Inquiry: CISO, 2. Inspect risk assessment methodology, 3. Inspect sample of threat models",18-May,Risk assessments are largely compliance-driven checklists vs scenario-based. Rich threat models of attacks and required mitigations are lacking.,3.5,5,7,1.5,  In Progress  ,,,,,,
ID.RA-06 Ex4,IDENTIFY (ID),The organization's current cybersecurity risks are understood,ID.RA,Risk Assessment (ID.RA),"The cybersecurity risk to the organization, assets, and individuals is understood by the organization",ID.RA-06,"Risk responses are chosen, prioritized, planned, tracked, and communicated",Ex4: Use risk assessment findings to inform risk response decisions and actions,Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"PM-09,PM-18,PM-30,RA-07","1. Inquiry: CISO, 2. Inspect risk treatment methodology, 3. Inspect sample of treatment plans",18-May,Risks are mitigated in an ad hoc manner. Assessment results do not formally and consistently drive response prioritization and planning.,3,5,7,2,  In Progress  ,,,,,,
ID.RA-07 Ex1,IDENTIFY (ID),The organization's current cybersecurity risks are understood,ID.RA,Risk Assessment (ID.RA),"The cybersecurity risk to the organization, assets, and individuals is understood by the organization",ID.RA-07,"Changes and exceptions are managed, assessed for risk impact, recorded, and tracked","Ex1: Implement and follow procedures for the formal documentation, review, testing, and approval of proposed changes and requested exceptions",Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"CA-07,CM-03,CM-04","1. Inquiry: CISO, Change Manager, 2. Inspect change management policy, 3. Inspect sample of change requests",18-May,Change management for IT systems is reasonably mature. But risk of changes is not always evaluated. And exceptions are not consistently documented and reviewed.,4.5,5,7,0.5,  In Progress  ,,,,,,
ID.RA-08 Ex1,IDENTIFY (ID),The organization's current cybersecurity risks are understood,ID.RA,Risk Assessment (ID.RA),"The cybersecurity risk to the organization, assets, and individuals is understood by the organization",ID.RA-08,"Processes for receiving, analyzing, and responding to vulnerability disclosures are established",Ex1: Conduct vulnerability information sharing between the organization and its suppliers following the rules and protocols defined in contracts,Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,RA-05,"1. Inquiry: CISO, 2. Inspect vulnerability disclosure policy, 3. Inspect sample of disclosures",18-May,"No formal process exists to ingest, triage, and remediate vulnerabilities reported by researchers, customers or partners. SLAs are undefined.",2,5,7,3,  In Progress  ,,,,,,
ID.RA-09 Ex1,IDENTIFY (ID),The organization's current cybersecurity risks are understood,ID.RA,Risk Assessment (ID.RA),"The cybersecurity risk to the organization, assets, and individuals is understood by the organization",ID.RA-09,The authenticity and integrity of hardware and software are assessed prior to acquisition and use,Ex1: Assess the authenticity and cybersecurity of critical technology products and services prior to acquisition and use,Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"SA-04,SA-05,SA-10,SA-11,SA-15,SA-17,SI-07,SR-05,SR-06,SR-10,SR-11","1. Inquiry: CISO, Procurement, 2. Inspect vendor assessment criteria, 3. Inspect sample of vendor assessments",18-May,Vendor risk assessments focus on contract terms not technical risks. Alma does not verify software/hardware for backdoors or malicious logic.,2.5,5,7,2.5,  In Progress  ,,,,,,
ID.RA-10 Ex1,IDENTIFY (ID),The organization's current cybersecurity risks are understood,ID.RA,Risk Assessment (ID.RA),"The cybersecurity risk to the organization, assets, and individuals is understood by the organization",ID.RA-10,Critical suppliers are assessed prior to acquisition,"Ex1: Conduct supplier risk assessments against business and applicable cybersecurity requirements, including the supply chain",Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,SR-06,"1. Inquiry: CISO, Procurement, 2. Inspect vendor assessment criteria, 3. Inspect sample of vendor assessments",18-May,Vendor assessment criteria are heavily weighted to pricing and SLAs. Cybersecurity maturity and supply chain risk are afterthoughts.,3,5,7,2,  In Progress  ,,,,,,
PR.AA-01 Ex2,PROTECT (PR),Safeguards to manage the organization's cybersecurity risks are used,PR.AA,"Identity Management, Authentication, and Access Control (PR.AA)","Access to physical and logical assets is limited to authorized users, services, and hardware and  managed commensurate with the assessed risk of unauthorized access",PR.AA-01,"Identities and credentials for authorized users, services, and hardware are managed by the organization","Ex2: Issue, manage, and revoke cryptographic certificates and identity tokens, cryptographic keys (i.e., key management), and other credentials",Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"AC-01,AC-02,AC-14,IA-01,IA-02,IA-03,IA-04,IA-05,IA-06,IA-07,IA-08,IA-09,IA-10,IA-11","1. Inquiry: CISO, IAM Team, 2. Inspect key management policy, 3. Inspect sample of key rotations",18-May,Alma uses a secrets manager for certificates and keys. But no consistent process to rotate them exists. Many are years old.,3,5,7,2,  In Progress  ,,,,,,
PR.AA-02 Ex2,PROTECT (PR),Safeguards to manage the organization's cybersecurity risks are used,PR.AA,"Identity Management, Authentication, and Access Control (PR.AA)","Access to physical and logical assets is limited to authorized users, services, and hardware and  managed commensurate with the assessed risk of unauthorized access",PR.AA-02,Identities are proofed and bound to credentials based on the context of interactions,"Ex2: Issue a different credential for each person (i.e., no credential sharing)",Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,IA-12,"1. Inquiry: CISO, IAM Team, 2. Inspect account inventory, 3. Inspect sample of privileged access",18-May,Developers share a privileged account to access prod servers via SSH with a shared key. Breaking non-repudiation.,2,5,7,3,  In Progress  ,,,,,,
PR.AA-03 Ex3,PROTECT (PR),Safeguards to manage the organization's cybersecurity risks are used,PR.AA,"Identity Management, Authentication, and Access Control (PR.AA)","Access to physical and logical assets is limited to authorized users, services, and hardware and  managed commensurate with the assessed risk of unauthorized access",PR.AA-03,"Users, services, and hardware are authenticated","Ex3: Periodically reauthenticate users, services, and hardware based on risk (e.g., in zero trust architectures)",Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"AC-07,AC-12,IA-02,IA-03,IA-05,IA-07,IA-08,IA-09,IA-10,IA-11","1. Inquiry: CISO, IAM Team, 2. Inspect MFA policy, 3. Inspect sample of authentication logs",18-May,MFA exists for remote access VPN. But not consistently enforced for all high risk systems and transactions inside the network.,4,5,7,1,  In Progress  ,,,,,,
PR.AA-04 Ex1,PROTECT (PR),Safeguards to manage the organization's cybersecurity risks are used,PR.AA,"Identity Management, Authentication, and Access Control (PR.AA)","Access to physical and logical assets is limited to authorized users, services, and hardware and  managed commensurate with the assessed risk of unauthorized access",PR.AA-04,"Identity assertions are protected, conveyed, and verified",Ex1: Protect identity assertions that are used to convey authentication and user information through single sign-on systems,Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,IA-13,"1. Inquiry: CISO, IAM Team, 2. Inspect SAML configuration, 3. Attempt to modify a SAML assertion",17-May,Alma lacks token encryption and signing for SAML assertions. Attackers could potentially modify attributes to gain unauthorized access.,2.5,5,7,2.5,  In Progress  ,,,,,,
PR.AA-05 Ex1,PROTECT (PR),Safeguards to manage the organization's cybersecurity risks are used,PR.AA,"Identity Management, Authentication, and Access Control (PR.AA)","Access to physical and logical assets is limited to authorized users, services, and hardware and  managed commensurate with the assessed risk of unauthorized access",PR.AA-05,"Access permissions, entitlements, and authorizations are defined in a policy, managed, enforced, and reviewed, and incorporate the principles of least privilege and separation of duties","Ex1: Review logical and physical access privileges periodically and whenever someone changes roles or leaves the organization, and promptly rescind privileges that are no longer needed",Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"AC-01,AC-02,AC-03,AC-05,AC-06,AC-10,AC-16,AC-17,AC-18,AC-19,AC-24,IA-13","1. Inquiry: CISO, IAM Team, 2. Inspect access review policy, 3. Inspect sample of access reviews",17-May,Entitlement reviews are ad hoc and lack segregation of duties analysis. Developers have prod access violating least privilege.,3.5,5,7,1.5,  In Progress  ,,,,,,
PR.AA-06 Ex1,PROTECT (PR),Safeguards to manage the organization's cybersecurity risks are used,PR.AA,"Identity Management, Authentication, and Access Control (PR.AA)","Access to physical and logical assets is limited to authorized users, services, and hardware and  managed commensurate with the assessed risk of unauthorized access",PR.AA-06,"Physical access to assets is managed, monitored, and enforced commensurate with risk","Ex1: Use security guards, security cameras, locked entrances, alarm systems, and other physical controls to monitor facilities and restrict access",Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"PE-02,PE-03,PE-04,PE-05,PE-06,PE-08,PE-18,PE-19,PE-20","1. Inquiry: CISO, Physical Security, 2. Inspect physical security policy, 3. Observe physical security controls",17-May,Guards and badge readers exist at HQ. But logs are not monitored for anomalies. And no cameras in the data center.,4,5,7,1,  Submitted  ,,,,,,
PR.AT-01 Ex2,PROTECT (PR),Safeguards to manage the organization's cybersecurity risks are used,PR.AT,Awareness and Training (PR.AT),The organization's personnel are provided with cybersecurity awareness and training so that they can perform their cybersecurity-related tasks,PR.AT-01,Personnel are provided with awareness and training so that they possess the knowledge and skills to perform general tasks with cybersecurity risks in mind,"Ex2: Train personnel to recognize social engineering attempts and other common attacks, report attacks and suspicious activity, comply with acceptable use policies, and perform basic cyber hygiene tasks (e.g., patching software, choosing passwords, protecting credentials)",Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"AT-02,AT-03","1. Inquiry: CISO, HR, 2. Inspect security training policy, 3. Inspect sample of training records",17-May,"Annual CBT covers phishing and policy at a high level. But no hands-on exercises exist for secure coding, config, etc.",4.5,5,7,0.5,  Submitted  ,,,,,,
PR.AT-02 Ex4,PROTECT (PR),Safeguards to manage the organization's cybersecurity risks are used,PR.AT,Awareness and Training (PR.AT),The organization's personnel are provided with cybersecurity awareness and training so that they can perform their cybersecurity-related tasks,PR.AT-02,Individuals in specialized roles are provided with awareness and training so that they possess the knowledge and skills to perform relevant tasks with cybersecurity risks in mind,Ex4: Require annual refreshers to reinforce existing practices and introduce new practices,Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,AT-03,"1. Inquiry: CISO, HR, 2. Inspect role-based training policy, 3. Inspect sample of training records",17-May,"Incident responders and SOC analysts trained once. No continuing education on latest threats, tools, techniques provided. Skills stagnating.",3,5,7,2,  Submitted  ,,,,,,
PR.DS-01 Ex4,PROTECT (PR),Safeguards to manage the organization's cybersecurity risks are used,PR.DS,Data Security (PR.DS),"Data are managed consistent with the organization's risk strategy to protect the confidentiality, integrity, and availability of information",PR.DS-01,"The confidentiality, integrity, and availability of data-at-rest are protected",Ex4: Restrict the use of removable media to prevent data exfiltration,Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"CA-03,CP-09,MP-08,SC-04,SC-07,SC-12,SC-13,SC-28,SC-32,SC-39,SC-43,SI-03,SI-04,SI-07","1. Inquiry: CISO, 2. Inspect encryption policy, 3. Inspect endpoint config standards",17-May,Sensitive data is encrypted at rest in DBs. But USB ports are not disabled on endpoints. Enabling easy file copying.,4,5,7,1,  Submitted  ,,,,,,
PR.DS-02 Ex3,PROTECT (PR),Safeguards to manage the organization's cybersecurity risks are used,PR.DS,Data Security (PR.DS),"Data are managed consistent with the organization's risk strategy to protect the confidentiality, integrity, and availability of information",PR.DS-02,"The confidentiality, integrity, and availability of data-in-transit are protected","Ex3: Block access to personal email, file sharing, file storage services, and other personal communications applications and services from organizational systems and networks",Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"AU-16,CA-03,SC-04,SC-07,SC-08,SC-11,SC-12,SC-13,SC-16,SC-40,SC-43,SI-03,SI-04,SI-07","1. Inquiry: CISO, Network Team, 2. Inspect network policy, 3. Inspect DLP policy",17-May,Personal file sharing sites accessible from internal networks. No DLP or proxy controls exist to prevent improper data transfer.,2.5,5,7,2.5,  Submitted  ,,,,,,
PR.DS-10 Ex1,PROTECT (PR),Safeguards to manage the organization's cybersecurity risks are used,PR.DS,Data Security (PR.DS),"Data are managed consistent with the organization's risk strategy to protect the confidentiality, integrity, and availability of information",PR.DS-10,"The confidentiality, integrity, and availability of data-in-use are protected","Ex1: Remove data that must remain confidential (e.g., from processors and memory) as soon as it is no longer needed",Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"AC-02,AC-03,AC-04,AU-09,AU-13,CA-03,CP-09,SA-08,SC-04,SC-07,SC-11,SC-13,SC-24,SC-32,SC-39,SC-40,SC-43,SI-03,SI-04,SI-07,SI-10,SI-16","1. Inquiry: CISO, App Owners, 2. Inspect data handling procedures, 3. Inspect sample of source code",17-May,"Memory not securely overwritten after sensitive data processed. Allowing potential capture of PII, keys, tokens by malware.",2,5,7,3,  Submitted  ,,,,,,
PR.DS-11 Ex2,PROTECT (PR),Safeguards to manage the organization's cybersecurity risks are used,PR.DS,Data Security (PR.DS),"Data are managed consistent with the organization's risk strategy to protect the confidentiality, integrity, and availability of information",PR.DS-11,"Backups of data are created, protected, maintained, and tested",Ex2: Test backups and restores for all types of data sources at least annually,Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"CP-06,CP-09","1. Inquiry: CISO, IT Ops, 2. Inspect backup policy, 3. Inspect sample of backup test results",17-May,Cold storage backups exist. But restore tests focus on files not DBs and apps. No evidence of successful recovery.,3.5,5,7,1.5,  Submitted  ,,,,,,
PR.IR-01 Ex2,PROTECT (PR),Safeguards to manage the organization's cybersecurity risks are used,PR.IR,Technology Infrastructure Resilience (PR.IR),"Security architectures are managed with the organization's risk strategy to protect asset confidentiality, integrity, and availability, and organizational resilience",PR.IR-01,Networks and environments are protected from unauthorized logical access and usage,"Ex2: Logically segment organization networks from external networks, and permit only necessary communications to enter the organization's networks from the external networks",Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"AC-03,AC-04,SC-04,SC-05,SC-07","1. Inquiry: CISO, Network Team, 2. Inspect network diagrams, 3. Inspect firewall configs",17-May,Flat internal network with no micro-segmentation between apps and services. An attacker could pivot unimpeded after perimeter breach.,2,5,7,3,  Submitted  ,,,,,,
PR.IR-02 Ex1,PROTECT (PR),Safeguards to manage the organization's cybersecurity risks are used,PR.IR,Technology Infrastructure Resilience (PR.IR),"Security architectures are managed with the organization's risk strategy to protect asset confidentiality, integrity, and availability, and organizational resilience",PR.IR-02,The organization's technology assets are protected from environmental threats,"Ex1: Protect organizational equipment from known environmental threats, such as flooding, fire, wind, and excessive heat and humidity",Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"CP-02,PE-09,PE-10,PE-11,PE-12,PE-13,PE-14,PE-15,PE-18,PE-23","1. Inquiry: CISO, IT Ops, 2. Inspect data center specs, 3. Observe data center controls",17-May,"Critical IT gear in a commercial data center with power, cooling, fire suppression. But no off-site replication for DR.",4.5,5,7,0.5,  Submitted  ,,,,,,
PR.IR-03 Ex3,PROTECT (PR),Safeguards to manage the organization's cybersecurity risks are used,PR.IR,Technology Infrastructure Resilience (PR.IR),"Security architectures are managed with the organization's risk strategy to protect asset confidentiality, integrity, and availability, and organizational resilience",PR.IR-03,Mechanisms are implemented to achieve resilience requirements in normal and adverse situations,Ex3: Use high-availability components like redundant storage and power supplies to improve system reliability,Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"CP,IR,SA-08,SC-06,SC-24,SC-36,SC-39,SI-13","1. Inquiry: CISO, IT Ops, 2. Inspect HA/DR plans, 3. Observe failover tests",17-May,Key apps leverage load balancers and app servers can fail over. But no chaos testing to validate auto-recovery.,4,5,7,1,  Submitted  ,,,,,,
PR.IR-04 Ex1,PROTECT (PR),Safeguards to manage the organization's cybersecurity risks are used,PR.IR,Technology Infrastructure Resilience (PR.IR),"Security architectures are managed with the organization's risk strategy to protect asset confidentiality, integrity, and availability, and organizational resilience",PR.IR-04,Adequate resource capacity to ensure availability is maintained,"Ex1: Monitor usage of storage, power, compute, network bandwidth, and other resources",Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"CP-06,CP-07,CP-08,PM-03,PM-09","1. Inquiry: CISO, IT Ops, 2. Inspect capacity mgmt policy, 3. Inspect sample of utilization reports",17-May,"Cloud resource usage monitored for capacity but not cost. No automated elasticity, resulting in over-provisioning and waste.",3.5,5,7,1.5,  Submitted  ,,,,,,
PR.PS-01 Ex1,PROTECT (PR),Safeguards to manage the organization's cybersecurity risks are used,PR.PS,Platform Security (PR.PS),"The hardware, software (e.g., firmware, operating systems, applications), and services of physical and virtual platforms are managed consistent with the organization's risk strategy to protect their confidentiality, integrity, and availability",PR.PS-01,Configuration management practices are established and applied,"Ex1: Establish, test, deploy, and maintain hardened baselines that enforce the organization's cybersecurity policies and provide only essential capabilities (i.e., principle of least functionality)",Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"CM-01,CM-02,CM-03,CM-04,CM-05,CM-06,CM-07,CM-08,CM-09,CM-10,CM-11","1. Inquiry: CISO, IT Ops, 2. Inspect config mgmt policy, 3. Inspect sample of baselines",17-May,"Sever baselines exist but are minimally hardened. Lack CIS benchmarks and disable unnecessary services, ports, accounts inconsistently.",4,5,7,1,  Submitted  ,,,,,,
PR.PS-02 Ex1,PROTECT (PR),Safeguards to manage the organization's cybersecurity risks are used,PR.PS,Platform Security (PR.PS),"The hardware, software (e.g., firmware, operating systems, applications), and services of physical and virtual platforms are managed consistent with the organization's risk strategy to protect their confidentiality, integrity, and availability",PR.PS-02,"Software is maintained, replaced, and removed commensurate with risk",Ex1: Perform routine and emergency patching within the timeframes specified in the vulnerability management plan,Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"CM-11,MA-03(06),SA-10(01),SI-02,SI-07","1. Inquiry: CISO, IT Ops, 2. Inspect patch mgmt policy, 3. Inspect sample of patch logs",17-May,Servers and apps patched ad hoc as resources allow. No formal SLAs for critical vulns. Many remain unpatched for months.,3,5,7,2,  Submitted  ,,,,,,
PR.PS-03 Ex2,PROTECT (PR),Safeguards to manage the organization's cybersecurity risks are used,PR.PS,Platform Security (PR.PS),"The hardware, software (e.g., firmware, operating systems, applications), and services of physical and virtual platforms are managed consistent with the organization's risk strategy to protect their confidentiality, integrity, and availability",PR.PS-03,"Hardware is maintained, replaced, and removed commensurate with risk",Ex2: Define and implement plans for hardware end-of-life maintenance support and obsolescence,Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"CM-07(09),SA-10(03),SC-03(01),SC-39(01),SC-49,SC-51","1. Inquiry: CISO, IT Ops, 2. Inspect hardware lifecycle policy, 3. Inspect asset inventory",17-May,Some unsupported OSs still in prod because apps not refactored. No formal hardware refresh cycles defined and budgeted.,2.5,5,7,2.5,  Submitted  ,,,,,,
